class,source_dataset,source_zip,zip_member,output_filename,candidate_path,recommended_action
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass432.jpg,TN_glass_432.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_432.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass326.jpg,TN_glass_326.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_326.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass214.jpg,TN_glass_214.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_214.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass334.jpg,TN_glass_334.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_334.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass482.jpg,TN_glass_482.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_482.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass286.jpg,TN_glass_286.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_286.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass139.jpg,TN_glass_139.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_139.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass66.jpg,TN_glass_66.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_66.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass315.jpg,TN_glass_315.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_315.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass175.jpg,TN_glass_175.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_175.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass497.jpg,TN_glass_497.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_497.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass448.jpg,TN_glass_448.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_448.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass338.jpg,TN_glass_338.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_338.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass172.jpg,TN_glass_172.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_172.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass284.jpg,TN_glass_284.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_284.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass270.jpg,TN_glass_270.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_270.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass486.jpg,TN_glass_486.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_486.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass368.jpg,TN_glass_368.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_368.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass95.jpg,TN_glass_95.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_95.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass277.jpg,TN_glass_277.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_277.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass200.jpg,TN_glass_200.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_200.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass437.jpg,TN_glass_437.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_437.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass333.jpg,TN_glass_333.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_333.jpg,manual_review_then_add_to_train
glass,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/glass/glass301.jpg,TN_glass_301.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/TN_glass_301.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1452.jpg,GD_glass_1452.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1452.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1062.jpg,GD_glass_1062.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1062.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1438.jpg,GD_glass_1438.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1438.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1145.jpg,GD_glass_1145.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1145.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1430.jpg,GD_glass_1430.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1430.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1412.jpg,GD_glass_1412.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1412.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1730.jpg,GD_glass_1730.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1730.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_929.jpg,GD_glass_929.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_929.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_916.jpg,GD_glass_916.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_916.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1090.jpg,GD_glass_1090.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1090.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_912.jpg,GD_glass_912.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_912.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1123.jpg,GD_glass_1123.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1123.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1396.jpg,GD_glass_1396.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1396.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1659.jpg,GD_glass_1659.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1659.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1028.jpg,GD_glass_1028.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1028.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1351.jpg,GD_glass_1351.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1351.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1283.jpg,GD_glass_1283.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1283.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1129.jpg,GD_glass_1129.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1129.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1716.jpg,GD_glass_1716.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1716.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1039.jpg,GD_glass_1039.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1039.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1590.jpg,GD_glass_1590.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1590.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1391.jpg,GD_glass_1391.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1391.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_997.jpg,GD_glass_997.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_997.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1128.jpg,GD_glass_1128.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1128.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_954.jpg,GD_glass_954.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_954.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1155.jpg,GD_glass_1155.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1155.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1420.jpg,GD_glass_1420.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1420.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1165.jpg,GD_glass_1165.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1165.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1119.jpg,GD_glass_1119.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1119.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1079.jpg,GD_glass_1079.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1079.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1558.jpg,GD_glass_1558.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1558.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1610.jpg,GD_glass_1610.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1610.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_918.jpg,GD_glass_918.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_918.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1073.jpg,GD_glass_1073.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1073.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_975.jpg,GD_glass_975.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_975.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1108.jpg,GD_glass_1108.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1108.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_844.jpg,GD_glass_844.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_844.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1262.jpg,GD_glass_1262.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1262.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1240.jpg,GD_glass_1240.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1240.jpg,manual_review_then_add_to_train
glass,GD,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/GD.zip,original/glass/glass_1045.jpg,GD_glass_1045.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/glass/GD_glass_1045.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal79.jpg,TN_metal_79.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_79.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal11.jpg,TN_metal_11.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_11.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal93.jpg,TN_metal_93.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_93.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal176.jpg,TN_metal_176.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_176.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal379.jpg,TN_metal_379.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_379.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal399.jpg,TN_metal_399.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_399.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal85.jpg,TN_metal_85.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_85.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal41.jpg,TN_metal_41.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_41.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal142.jpg,TN_metal_142.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_142.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal161.jpg,TN_metal_161.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_161.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal19.jpg,TN_metal_19.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_19.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal2.jpg,TN_metal_2.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_2.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal110.jpg,TN_metal_110.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_110.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal194.jpg,TN_metal_194.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_194.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal49.jpg,TN_metal_49.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_49.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal245.jpg,TN_metal_245.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_245.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal264.jpg,TN_metal_264.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_264.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal52.jpg,TN_metal_52.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_52.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal113.jpg,TN_metal_113.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_113.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal369.jpg,TN_metal_369.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_369.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal269.jpg,TN_metal_269.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_269.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal305.jpg,TN_metal_305.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_305.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal75.jpg,TN_metal_75.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_75.jpg,manual_review_then_add_to_train
metal,TrashNet,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/raw_data/Trashnet.zip,dataset-resized/metal/metal220.jpg,TN_metal_220.jpg,/Users/sylviachan/Desktop/機器學習/分組/Garbage-Classification-System/data/supplement_candidates/metal/TN_metal_220.jpg,manual_review_then_add_to_train
